奶爸	👨‍🍼
奶牛	🐄
奶瓶	🍼
奶茶	🧋
奶酪	🧀
奶酪火锅	🫕
好	👌 🙆‍♂️ 🙆‍♀️
好兄弟	👬
好冷	🥶
好吃	😋
好哒	👌
好嘛	🥺
好基友	👬
好奇	😯
好好吃	😋
好崇拜	🤩
好崇拜哦	🤩
好强	👍
好棒	👍
好热	🥵
好的	👌 🙆‍♂️ 🙆‍♀️
好笑	🤭
好耶	😆
如释重负	😌
妈妈	👩
妖怪	👺
妖精	🧚‍♂️ 🧚‍♀️
妹妹	🧍‍♀️
姐姐	🧍‍♀️
姓名牌	📛
委内瑞拉	🇻🇪
委屈	🥹
姜	🫚
姥姥	👵
姥爷	👴
威士忌	🥃
威尔士	🏴󠁧󠁢󠁷󠁬󠁳󠁿
婚礼	💒
婚纱	👰‍♀️
婴儿	👶 🚼
婴儿标志	🚼
婴儿符号	🚼
媚眼	😉
嫩苗	🌱
子午线	🌐
孔雀	🦚
孕妇	🤰
孕肚	🤰
字符	🔣
孟加拉	🇧🇩
孟加拉国	🇧🇩
学士帽	🎓
学校	🏫
学生	👨‍🎓 👩‍🎓
学童过街	🚸
孩子	🧒
孵化小鸡	🐣
宇航员	👨‍🚀 👩‍🚀
守密	🤐
安全别针	🧷
安全帽	⛑️
安全背心	🦺
安哥拉	🇦🇴
安哥拉共和国	🇦🇴
安圭拉	🇦🇮
安巴	🇦🇬
安检	🛂
安道尔	🇦🇩
安道尔公国	🇦🇩
安静	🤫
安静的脸	🤫
定时器	⏲️
宝宝	👶
宝石	💎
宝箱	🪎
宝藏	🪎
实验室外衣	🥼
客船	🛳
客轮	🛳
害怕	😨 😱
害怕猫	🙀
害怕猫脸	🙀
害怕的猫	🙀
害羞	😳
家	🏠
家禽的腿	🍗
家禽腿	🍗
家蝇	🪰
容我三思	🤔
宽檐帽	👒
宾馆	🏨
寄存行李	🛅
寄生虫	🪱
密克罗尼西亚	🇫🇲
密钥	🔐
富士山	🗻
对	⭕ ✅ ✔
对不起	🙇‍♂️ 🙇‍♀️
对决	🆚
对号	✅ ✔
对战	🆚
对抗	🆚
对虾	🦐
对话框	💬 🗨 🗯 💭
对话气泡	💬 🗨 🗯
对钩	✅ ✔
寻呼机	📟
导盲犬	🦮
寿司	🍣
封口	🤐
射手座	♐
将军肚	🫃
尊敬	🫡
尊重	🫡
小丑	🤡
小丑牌	🃏
小丑脸	🤡
小仙女	🧚‍♀️
小仙子	🧚‍♂️ 🧚‍♀️
小兔子	🐇
小公主	👸
小写	🔡
小写字母	🔡
小刀	🔪
小号	🎺
小商店	🏪
小圆点	⚪
小圆点儿	⚪
小型摩托车	🛵
小型飞机	🛩
小声	🤫
小声点	🤫
小声点儿	🤫
小天使	👼
小女孩	👧
小孩	🧒
小孩儿	🧒
小孩子	🧒
小宝贝	👶
小宝贝儿	👶
小屋	🛖
小巴	🚐
小强	🪳
小提琴	🎻
小方块	▪ ▫
小方片	🔸 🔹
小朋友	🧒
小正方形	▪ ▫
小汽车	🚗 🚘
小浣熊	🦝
小点儿声	🤫
小点声	🤫
小熊	🐻
小牛	🐮
小狗	🐶 🐕
小猪	🐷
小猫	🐱 🐈
小猫咪	🐱 🐈
小王	🃏
小王子	🤴
小电驴	🛵
小男孩	👦
小白兔	🐇
小白框	⬜
小白点	⚪
小白点儿	⚪
小白菜	🥬
小白鼠	🐁
小盆友	🧒
小精灵	🧚‍♂️ 🧚‍♀️
小红书	📕
小羊	🐑
小老鼠	🐁
小苹果	🍎 🍏
小菱形	🔸 🔹
小蘑菇	🍄
小蛇	🐍
小蜜蜂	🐝
小轿车	🚗 🚘
小马	🐎
小驴	🫏
小鱼	🐟
小鱼儿	🐟
小鸟	🐦
小鸡	🐣 🐤 🐥
小鸡头	🐤
小鸡破壳	🐣
小鸡鸡	🐥
小鸭子	🦆
小鹿	🦌
小黑框	⬛
小黑点	⚫
小黑点儿	⚫
小黑猫	🐈‍⬛
小鼠	🐁
小龙虾	🦞
少云	🌤
少许	🤏
少量	🤏
尖叫	😱
尘土飞扬	🫯
就是你	🫵
尴尬	😅 😰 😓
尺子	📏
尼加拉瓜	🇳🇮
尼姑	👩‍🦲
尼德兰	🇳🇱
尼日利亚	🇳🇬
尼日利亚联邦	🇳🇬
尼日尔	🇳🇪
尼日尔共和国	🇳🇪
尼泊尔	🇳🇵
尾气	💨
居民区	🏘
居酒屋	🏮
居酒屋灯笼	🏮
屎	💩
山	⛰️
山中日出	🌄
山体滑坡	🛘
山区铁路	🚞
山地自行车	🚵‍♂️ 🚵‍♀️
山地车	🚵‍♂️ 🚵‍♀️
山峰	⛰️
山猪	🐗
山羊	🐐
山脉	⛰️
山顶	⛰️
山顶日出	🌄
岩石	🪨
崇拜	🤩
工人	👷‍♂️ 👷‍♀️
工作	💼
工作犬	🐕‍🦺
工具	🛠
工具箱	🧰
工厂	🏭
工厂工人	👨‍🏭 👩‍🏭
工资	💰
左	⬅️
左上	↖️
左上箭头	↖️
左下	↙️
左下箭头	↙️
左右	↔️
左右箭头	↔️
左向拳	🤛
左手	🫲 🫷
左拳	🤜
左推	🫷
左箭头	⬅️
左边	👈
左钩拳	🤜
左面	👈
巧克力	🍫
巧克力棒	🍫
巨怪	🧌
巨蟹座	♋
巨龙	🐉
差劲	👎
巴勒斯坦领土	🇵🇸
巴哈马	🇧🇸
巴哈马国	🇧🇸
巴基斯坦	🇵🇰
巴士	🚌 🚍
巴巴多斯	🇧🇧
巴拉圭	🇵🇾
巴拉圭共和国	🇵🇾
巴拿马	🇵🇦
巴拿马共和国	🇵🇦
巴林	🇧🇭
巴林王国	🇧🇭
巴西	🇧🇷
巴西联邦	🇧🇷
布丁	🍮
布告	🪧
布告牌	🪧
布基纳法索	🇧🇫
布隆迪	🇧🇮
布隆迪共和国	🇧🇮
布韦岛	🇧🇻
帆船	⛵
希腊	🇬🇷
希腊共和国	🇬🇷
帐篷	⛺
帕劳	🇵🇼
帕劳共和国	🇵🇼
带卷边的纸	📃
带吸管杯	🥤
带墨水笔的锁	🔏
带框的画	🖼
带画框的图片	🖼
带花园的楼房	🏡
带骨肉	🍖
常青树	🌲
帽子	🎩
干你	👊
干得好	👍
干杯	🍻 🥂
干脆面	🦝
干脆面君	🦝
平底杯	🥃
平底锅	🍳
平底鞋	🥿
平静	😐
幸福	🥰
幸运草	🍀
幸运饼干	🥠
幼苗	🌱
幽灵	👻
庆典	🎈
庆祝	🥳 🎉
床	🛏
床上休息	🛌
库克群岛	🇨🇰
库拉索	🇨🇼
底裤	🩲
庙宇	🛕
废弃的房屋	🏚
废纸篓	🗑
度假	🏖
座位	💺
座机	☎️
座钟	🕰
康加鼓	🪘
建筑工	👷‍♂️ 👷‍♀️
建筑工人	👷‍♂️ 👷‍♀️
建筑施工	🏗
开发人员	👨‍💻 👩‍💻
开启	🔛
开始	▶️
开始录像	⏺️
开始录音	⏺️
开始战斗	⚔️
开始播放	▶️
开心	😄
开心猫	😺
开心猫脸	😺
开心的猫	😺
开战	⚔️
开曼群岛	🇰🇾
开淫趴	🥳
开玩笑	😝
开花	🌼
开花了	🌼
开趴	🥳
开银趴	🥳
开锁	🔓
开门营业	🈺
开香槟	🍾
异形怪兽	👾
弓和箭	🏹
弓箭	🏹
弟弟	🧍‍♂️
张开双手	👐
弯月	🌙
弯钩	🪝
弹出	⏏️
弹出按钮	⏏️
强	👍
强壮	💪
强忍泪水	🥹
当心儿童	🚸
录像	⏺️
录像带	📼
录像按钮	⏺️
录影带	📼
录音	⏺️
录音室麦克风	🎙
录音按钮	⏺️
录音麦克风	🎙
彗星	☄️
彩椒	🫑
彩色碎纸	🎊
彩虹	🌈
彩虹旗	🏳️‍🌈
往上	👆
往上指	👆
往下	👇
往下指	👇
往右	👉
往右指	👉
往右走	🚶‍♂️‍➡️ 🚶‍♀️‍➡️
往右跑	🏃‍♂️‍➡️ 🏃‍♀️‍➡️
往左	👈
往左指	👈
往左走	🚶‍♂️ 🚶‍♀️
往左跑	🏃‍♂️ 🏃‍♀️
很冷	🥶
很好	👍
很差	👎
很棒	👍
很热	🥵
很酷	🆒
徒步	🚶‍♂️ 🚶‍♀️
得	🉐
得意	😏
得意地笑	😏
得意猫	😼
得意猫脸	😼
得意的猫	😼
循环	♻️
循环再生	♻️
循环利用	♻️
循环播放	🔁
微微不满	🙁
微怒	😠
微生物	🦠
微笑	😊
微笑亲亲	😙
微笑天使	😇
微笑恶魔	😈
微笑猫	😸
微笑猫脸	😸
微笑的上弦月	🌛
微笑的下弦月	🌜
微笑的太阳	🌞
微笑的恶魔	😈
微笑的新月	🌚
微笑的月亮	🌝
微笑的朔月	🌚
微笑的满月	🌝
微笑的猫	😸
微醺	🥴
德古拉	🧛‍♂️ 🧛‍♀️
德国	🇩🇪
德意志	🇩🇪
德意志联邦	🇩🇪
心	❤️
心中箭了	💘
心事重重	😔
心伤	❤️‍🩹
心动	💓
心叹号	❣️
心在燃烧	❤️‍🔥
心在着火	❤️‍🔥
心形	❤️ 💟
心形装饰	💟
心情不好	🙁
心火	❤️‍🔥
心碎	💔
心脏	🫀
心脏器官	🫀
心跳	💓
心连心	💞
忍住泪水	🥹
忍术	🥷
忍者	🥷
忍耐	😣
忧伤	😔
忧虑	😔
快上	⏫
快下	⏬
快艇	🚤
快进	⏩
快进符号	⏩
快退	⏪
快退符号	⏪
快递	📦
快餐	🍱
快餐盒	🍱
念珠	📿
怀了	🤰
怀孕	🤰
怀孕的男人	🫃
怒	😡 😠 💢
怒火中烧	😡
怕	😨 😱
思考	🤔
思考气泡	💭
急救车	🚑
怪兽	👾
怪物	👹
恋爱	👩‍❤️‍👨
恐怖	😱
恐惧	😨 😱
恐惧尖叫	😱
恐惧猫	🙀
恐惧猫脸	🙀
恐惧的猫	🙀
恐龙	🦕 🦖
恤衫	👕
恭喜	🎉
恳求	🥺
恶心	🤢
恶魔	😈 👿
恶魔之眼	🧿
恶魔微笑	😈
恶魔生气	👿
恶魔的眼	🧿
恶魔眼	🧿
悠悠球	🪀
悬浮	🕴
情书	💌
情人宾馆	🏩
情人旅店	🏩
情人旅馆	🏩
情人酒店	🏩
情侣	👫
情侣宾馆	🏩
情侣旅店	🏩
情侣旅馆	🏩
情侣酒店	🏩
情调	🫦
惊叹号	❗ ❕
惊声尖叫	😱
惊讶	😮 😯 😲 😦 😧
惊问	⁉️
想一想	🤔
想吐	🤢
想想	🤔
意大利	🇮🇹
意大利共和国	🇮🇹
意大利面	🍝
意大利面条	🍝
意粉	🍝
意面	🍝
感冒	😷 🤧
感叹号	❗ ❕
感叹号问号	⁉️
感谢	🙏
愣住	😳
愤怒	😡 😠 💢
愤怒对话框	🗯
愤怒对话气泡	🗯
慢吞吞	🦥
憨憨	😄
懒猪	🐷
成人	🔞
成功	✌️
成年女人	👩
成年女性	👩
成年男人	👨
成年男性	👨
我不听	🙉
我不敢看	🫣
我不看	🙈
我再想想	🤔
我吐	🤮
我吐了	🤮
我吐啦	🤮
我想想	🤔
我是证人	👁️‍🗨️
我晕	😵 😵‍💫
我服了	🤦‍♂️ 🤦‍♀️
我服了你	🤦‍♂️ 🤦‍♀️
我服了你了	🤦‍♂️ 🤦‍♀️
我爱你	🤟
我知道	🙋‍♂️ 🙋‍♀️
戒指	💍
战斗	⚔️
戴口罩	😷
戴头巾	👳‍♂️ 👳‍♀️
戴头巾的人	👳‍♂️ 👳‍♀️
戴头纱的人	👰‍♀️
戴王冠的人	🫅
房子	🏠
房屋	🏠
房屋群	🏘
房门	🚪
所罗门群岛	🇸🇧
扇子	🪭
手	✋
手写	✍️
手动刮胡刀	🪒
手动轮椅	👨‍🦽 👩‍🦽 🦽
手套	🧤
手拉手	🧑‍🤝‍🧑
手拉手的情侣	👫
手拿包	👝
手指	🤌
手指交叉	🤞
手指张开	🖐
手指张开的手	🖐
手指捏合	🤌
手掌	✋
手掌捂脸	🤦‍♂️ 🤦‍♀️
手掌朝上	🫴
手掌朝下	🫳
手推车	🛒
手提包	👜
手提电脑	💻
手撕日历	📆
手机	📱
手机信号	📶
手机关机	📴
手机来电	📲
手杖	🦯
手柄	🎮
手球	🤾‍♂️ 🤾‍♀️
手电	🔦
手电筒	🔦
手背	🤚
手表	⌚
手锯	🪚
手风琴	🪗
扑克	♠️ ♥️ ♦️ ♣️ 🃏
扑克牌	🎴
打伞	☂️ ☔
打你	👊
打击	👊
打包	📦
打印机	🖨
打呵欠	🥱
打咩	🙅‍♂️ 🙅‍♀️
打哈欠	🥱
打响指	🫰
打喷嚏	🤧
打坐	🧘‍♂️ 🧘‍♀️
打对钩	☑️
打开的书	📖
打开的书本	📖
打开的锁	🔓
打手球	🤾‍♂️ 🤾‍♀️
打折	🈹
打斗	🫯
打板	🎬
打滚	🤣
打滚儿	🤣
打电话	🤙
打电话给我	🤙
打瞌睡	😪
打算盘	🧮
打篮球	⛹️‍♂️ ⛹️‍♀️
打结	🪢
打给我	🤙
打针	💉
打钩	☑️
打雷	🌩
打高尔夫	🏌️‍♂️ 🏌️‍♀️
打高尔夫的人	🏌️‍♂️ 🏌️‍♀️
打鼓	🥁
扔垃圾	🚮
托克劳	🇹🇰
扣针	🧷
执照	🪪
扫帚	🧹
扫把	🧹
扬声器	🔈 🔉 🔊
扬声器关闭	🔇
扬手欢呼	🙌
扭打	🫯
扭曲	🫪
扳手	🔧
扶额	🤦‍♂️ 🤦‍♀️
技工	👨‍🔧 👩‍🔧
技术员	👨‍💻 👩‍💻
抓狂	😫
投票	🗳
投票箱	🗳
投降	🏳
折扇	🪭
抛媚眼	😉
抛接	🤹‍♂️ 🤹‍♀️
抛接杂耍	🤹‍♂️ 🤹‍♀️
护照检查	🛂
护照检查处	🛂
护目镜	🥽
护肤霜	🧴
报纸	📰
报纸卷	🗞
报警	🚔
报警灯	🚨
抬起	🫴
抱在一起	🫂
抱抱	🤗 🫂
抽烟	🚬
拄盲杖的人	👨‍🦯 👩‍🦯
担心	😟
担忧	😟
拇指	👍 👎
拇指向上	👍 👎
拇指朝上	👍
拇指朝下	👎
拉丁文	🔠 🔡
拉上拉链	🤐
拉便便	💩
拉大便	💩
拉屎	💩
拉拉	👩‍❤️‍👩
拉脱维亚	🇱🇻
拉面	🍜
拍手	👏
拍掌	👏
拍照	📸
拍片	🩻
拍电影	🎬
拐杖	🩼
拒绝	🙅‍♂️ 🙅‍♀️
拖拉机	🚜
拖车	🚛
拖鞋	🩴
拜托	🙏
拜拜	👋
拜金	🤑
拥抱	🤗 🫂
拥抱的人	🫂
拳击	🥊
拳击手套	🥊
拳头	👊
拼图	🧩
拼图块	🧩
拼块	🧩
拼块儿	🧩
挂钩	🪝
指	🈯
指人	🫵
指你	🫵
指北针	🧭
指南针	🧭
指印	🫆
指我	🫵
指甲油	💅
指着	🫵
指着你	🫵
指纹	🫆
指纹解锁	🫆
指纹识别	🫆
按摩	💆‍♂️ 💆‍♀️
按钮	☑️ 🔘
挎包	👜
挑眉	🤨
挥手	👋
挪威	🇳🇴
挪威王国	🇳🇴
振动	📳
振动模式	📳
捂上嘴巴	🤭 🙊
捂上耳朵	🙉
捂住嘴巴	🤭 🙊
捂住眼	🙈
捂住眼睛	🙈
捂住耳朵	🙉
捂嘴	🤭 🙊
捂嘴巴	🤭 🙊
捂嘴笑	🤭
捂眼	🙈
捂眼睛	🙈
捂着嘴巴	🤭 🙊
捂着嘴笑	🤭
捂着耳朵	🙉
捂耳	🙉
捂耳朵	🙉
捂脸	🤦‍♂️ 🤦‍♀️
捏合	🤌
捏手指	🤌
捕鼠器	🪤
换汇	💱
捣蛋	😜
捧着	🤲
捧花	💐
捷克	🇨🇿
捷克共和国	🇨🇿
掌印	🐾
掌心向上托起	🤲
掌心朝上	🫴
掌心朝下	🫳
排球	🏐
排骨	🍖
探究	🧐
接收天线	📡
控制旋钮	🎛
推出	⏏️
推出按钮	⏏️
推手	🫷 🫸
揍你	👊
提包	👜
提子	🍇
提款机	🏧
提琴	🎻
插头	🔌
握手	🤝
握拳	✊
握紧的拳头	👊
搋子	🪠
搏动的心	💗
搞定	🤝
搭梯子	🪜
摄像机	🎥 📹
摄录机	🎥
摄影机	🎥
摆手	👋
摇头	🙂‍↔️
摇头晃脑	🫨
摇杆	🕹
摇滚	🤘
摇滚女歌手	👩‍🎤
摇滚手势	🤘
摇滚歌手	👨‍🎤 👩‍🎤
摇滚男歌手	👨‍🎤
摔跤	🤼‍♂️ 🤼‍♀️
摔跤选手	🤼‍♂️ 🤼‍♀️
摩天轮	🎡
摩尔多瓦	🇲🇩
摩托	🏍
摩托艇	🛥
摩托车	🏍
摩洛哥	🇲🇦
摩洛哥王国	🇲🇦
摩纳哥	🇲🇨
摩纳哥公国	🇲🇨
摩羯座	♑
摩艾石像	🗿
撇嘴	🫤
撑伞	☂️ ☔
撒谎	🤥
播放	▶️
播放暂停	⏯️
操你妈	🤬
操控杆	🕹
擤鼻子	🤧
擤鼻涕	🤧
攀山	🧗‍♂️ 🧗‍♀️
攀岩者	🧗‍♂️ 🧗‍♀️
攀爬的人	🧗‍♂️ 🧗‍♀️
攀爬的女人	🧗‍♀️
攀爬的男人	🧗‍♂️
收件	📥
收件箱	📥
收信	📥
收到来信	📨
收到邮件	📨 📥
收据	🧾
收费	🈶
收起的伞	🌂
收起的雨伞	🌂
收邮件	📥
收音机	📻
放声大哭	😭
放大镜	🔍 🔎
放射性	☢️
放手	🫳
放映机	📽
放着勺的碗	🥣
放风筝	🪁
救命	🆘
救我	🆘
救护车	🚑
救救我	🆘
救火车	🚒
救生	🛟
救生圈	🛟
救生衣	🦺
教堂	💒 ⛪
教学楼	🏫
教师	👨‍🏫 👩‍🏫
教科书	📗
敬礼	🫡
数字	🔢
敲鼓	🥁
文书	📄
文件	📄
文件夹	📁 📂
文件柜	🗄
文莱	🇧🇳
斐济	🇫🇯
斐济共和国	🇫🇯
斑马	🦓
斧头	🪓
斧子	🪓
断链	⛓️‍💥
斯威士兰	🇸🇿
斯威士兰王国	🇸🇿
斯波克	🖖
斯洛伐克	🇸🇰
斯洛文尼亚	🇸🇮
斯里兰卡	🇱🇰
新	🆕
新加坡	🇸🇬
新加坡元	S$
新加坡共和国	🇸🇬
新加坡币	S$
新喀里多尼亚	🇳🇨
新娘	👰‍♀️
新娘子	👰‍♀️
新干线	🚄 🚅
新建	🆕
新月	🌑 🌚
新月形面包	🥐
新疆瓜	🍈
新的	🆕
新西兰	🇳🇿
新邮件	📨
新郎	🤵‍♂️
新闻	📰
方向	🧭
方块	♦️ ⬛ ⬜
方形	⬛ ⬜
方形按钮	🔳 🔲
方板	♦️
方片	♦️
方程式赛车	🏎
施工	🏗 🚧
施工中	🚧
施工符号	🚧
旅店	🏨
旅行	✈️
旅馆	🏨
旋涡	🌀
旋转木马	🎠
旋转的心	💞
旋钮	🎛
旋风	🌀
旗子	🚩
旗帜	🚩
旗杆上的旗帜	🚩
无	🈚️
无人岛	🏝
无人荒岛	🏝
无奈	😮‍💨
无尾熊	🐨
无线局域网	🛜
无线电	📻
无线网	🛜
无线网络	🛜
无言	😑
无语	😑
无轨电车	🚎
无障碍设施	♿
日	☀️
日元	¥ 💴
日元钞票	💴
日出	🌄 🌅
日历	📅
日币	¥
日式城堡	🏯
日本	🇯🇵
日本人偶	🎎
日本人形	🎎
日本剪影	🗾
日本国	🇯🇵
日本地图	🗾
日本城堡	🏯
日本娃娃	🎎
日本神社	⛩️
日本邮局	🏣
日落	🌇
日记本	📔 📓 📒
旧钥匙	🗝
旭日	🌄 🌅
旭日东升	🌄 🌅
旱冰	🛼
旱冰鞋	🛼
时间	⌚
旺柴	🐶
旺财	🐶
昆虫	🪲
昏昏沉沉	🥴
星号	*️⃣
星号键	*️⃣
星星	⭐ 🌟 ✨
星星眼	🤩
星月	☪️
星条旗	🇺🇸
星球	🪐
星空	🌌
星钻	💍
星际迷航	🖖
显微镜	🔬
显示器	🖥
显示屏	🖥
晃脑	🫨
晕	😵 😵‍💫
晕了	😵 😵‍💫
晕头	😵 😵‍💫
晕头转向	😵 😵‍💫
晚上	🌃
晴偶有云	🌤
晴天	☀️
智利	🇨🇱
智利共和国	🇨🇱
智能手机	📱
暂停	⏸️
暮色	🌆
暮色中的城市	🌆
暴涨	📈
暴跌	📉
暴龙	🦖
暹罗	🇹🇭
曲别针	📎 🖇
曲奇	🍪
曲奇饼干	🍪
曲棍球	🏑
月	🈷️
月亮	🌙
月团	🥮
月牙	🌙
月球	🌕
月食	🌒 🌘
月饼	🥮
有	🈶
有料	🈶
有环行星	🪐
有胡子的人	🧔
有胡须的人	🧔
有蛋的巢	🪺
有蛋的鸟巢	🪺
有轨电车	🚋
朋克	👨‍🎤 👩‍🎤
服了	🤦‍♂️ 🤦‍♀️
服了你了	🤦‍♂️ 🤦‍♀️
服务员	💁‍♂️ 💁‍♀️
服务犬	🐕‍🦺
服务生	💁‍♂️ 💁‍♀️
服务费	🈂️
服务铃	🛎
朔月	🌑 🌚
望远镜	🔭
朝上	🫴
朝下	🫳
朝右	🫱
朝右的拳头	🤜
朝左	🫲
朝左的拳头	🤛
朝鲜	🇰🇵
木头	🪵
木材	🪵
木槿	🌺
木槿花	🌺
未成年	🔞
未成年不宜	🔞
本科生	👨‍🎓 👩‍🎓
朱古力	🍫
朱古力棒	🍫
机器人	🤖
机械手臂	🦾
机械腿	🦿
机械臂	🦾
杀人鲸	🫍
杂耍	🤹‍♂️ 🤹‍♀️
条形图	📊
来一根	🚬
来一根儿	🚬
来信	📨
来电	📲
杯子	🥛
松了一口气	😌
松了口气	😌
松口气	😌
松树	🌲
松鼠	🐿
板儿砖	🧱
板儿鞋	👟
板栗	🌰
板球	🏏
板球拍	🏏
板砖	🧱
板鞋	👟
果汁	🧃
果汁盒	🧃
果饮	🍹
枫叶	🍁
枫树叶	🍁
枯木	🪾
枯树	🪾
枯萎	🥀
枯萎的玫瑰	🥀
枯萎的花	🥀
柑橘	🍊
柔道服	🥋
柠檬	🍋
柬埔寨	🇰🇭
柬埔寨王国	🇰🇭
柱形图	📊
柱状图	📊
标签	🏷
标签页	📑
标语	🪧
标语牌	🪧
树	🌳
树叶	🍃
树懒	🦥
树懒先生	🦥
树木	🌳
树袋熊	🐨
栗子	🌰
核辐射	☢️
根西岛	🇬🇬
格子旗	🏁
格子饼	🧇
格斗	🤼‍♂️ 🤼‍♀️
格林纳达	🇬🇩
格陵兰	🇬🇱
格鲁吉亚	🇬🇪
桃	🍑
桃子	🍑
桑拿	🧖‍♂️ 🧖‍♀️
桥	🌉
梁龙	🦕
梅利利亚	🇪🇦
梅花	♣️
梨	🍐
梨子	🍐
梯子	🪜
梳子	🪮
梵蒂冈	🇻🇦
梵蒂冈城国	🇻🇦
检查护照	🛂
棒	👍
棒啊	👍
棒棒	👍
棒棒哒	👍
棒棒的	👍
棒棒糖	🍭
棒球	⚾
棒球帽	🧢
棕心	🤎
棕榈	🌴
棕榈树	🌴
棕色	🟤 🟫
棕色心	🤎
棕色的心	🤎
棕蘑菇	🍄‍🟫
棚屋	🛖
棺材	⚰️
椅子	🪑
椒盐卷饼	🥨
椰子	🥥
椰子果	🥥
榛子	🌰
樱桃	🍒
樱花	🌸
橄榄	🫒
橄榄球	🏈 🏉
橘子	🍊
橘心	🧡
橘猫	🐈
橘色	🟠 🟧
橘色书本	📙
橘色大菱形	🔶
橘色小菱形	🔸
橘色心	🧡
橘色的书	📙
橘色的心	🧡
橘色菱形	🔶
橘黄色	🟠 🟧
橘黄色大菱形	🔶
橘黄色小菱形	🔸
橘黄色菱形	🔶
橙心	🧡
橙色	🟠 🟧
橙色书本	📙
橙色大菱形	🔶
橙色小菱形	🔸
橙色心	🧡
橙色的书	📙
橙色的心	🧡
橙色菱形	🔶
欣慰	🥲
欧元	€ 💶
欧元钞票	💶
欧式城堡	🏰
欧洲	🌍
欧洲地球仪	🌍
欧洲城堡	🏰
欧洲联盟	🇪🇺
欧洲邮局	🏤
欧洲非洲	🌍
欧盟	🇪🇺
欧非地球仪	🌍
歌手	👨‍🎤 👩‍🎤
歌记号	〽️
正三角	🔺
正方形	⬛ ⬜
正确	⭕ ✅ ✔
武器	⚔️
武术服	🥋
死亡	💀 ☠️
残月	🌒 🌘
残疾人	🦽
母乳	🤱
母乳喂养	🤱
母亲	👩
母女	👩‍👧
母婴室	🚼
母子	👩‍👦
母羊	🐑
比	🆚
比中指	🖕
比利时	🇧🇪
比利时王国	🇧🇪
比基尼	👙
比心	🫰 🫶
比心手势	🫰 🫶
比特币	₿
比萨	🍕
比萨饼	🍕
比赛	🆚
毕业	👨‍🎓 👩‍🎓
毕业帽	🎓
毛毛虫	🐛
毛线	🧶
毛线球	🧶
毛虫	🐛
毛里塔尼亚	🇲🇷
毛里求斯	🇲🇺
气人	😡 😠
气旋	🌀
气泡	🫧
气球	🎈
水拔子	🪠
水晶球	🔮
水果刀	🔪
水果蛋糕	🍰
水果饮料	🍹
水枪	🔫
水桶	🪣
水母	🪼
水滴	💦 💧
水牛	🐃
水獭	🦦
水珠	💦 💧
水球	🤽‍♂️ 🤽‍♀️
水瓶座	♒
水稻	🌾
水管工	👨‍🔧 👩‍🔧
水饺	🥟
水龙头	🚰
求你了	🥺 🙏
求婚戒	💍
求救	🆘
求救信号	🆘
求救讯号	🆘
求求	🥺
求求你	🥺 🙏
求求你了	🥺 🙏
汇率	💱
汉堡	🍔
汉堡包	🍔
汗	😅 😰 😓
汗滴	💧
汗衫	👕
污渍	🫟
汤	🥣
汤加	🇹🇴
汤加王国	🇹🇴
汤勺	🥄
汤匙	🥄
汤圆	⚪
汤碗	🥣
汽车	🚗 🚘
汽车尾气	💨
沉默	😶
沐浴露	🧴
沙发	🛋
沙发和灯	🛋
沙拉	🥗
沙槌	🪇
沙滩伞	🏖 ⛱️
沙滩凉鞋	🩴
沙漏	⌛ ⏳
沙漠	🏜
沙特	🇸🇦
沙特阿拉伯	🇸🇦
没嘴	😶
没有	🈚️
没有嘴	😶
没有嘴巴	😶
没有空位	🈵
没问题	👌
河狸	🦫
河豚	🐡
河马	🦛
油桶	🛢
油橄榄	🫒
油灯	🪔
油炸面圈	🍩
油炸鹰嘴豆饼	🧆
油酥点心	🥧
治愈的心	❤️‍🩹
泊车	🅿️
法兰西	🇫🇷
法兰西共和国	🇫🇷
法国	🇫🇷
法官	👨‍⚖️ 👩‍⚖️
法属南部领地	🇹🇫
法属圣马丁	🇲🇫
法属圭亚那	🇬🇫
法师	🧙‍♂️ 🧙‍♀️
法式长棍面包	🥖
法拉费	🧆
法棍	🥖
法罗群岛	🇫🇴
法蒂玛	🪬
法蒂玛之手	🪬
法轮	☸️
泛舟	🚣‍♂️ 🚣‍♀️
泡泡	🫧
泡澡	🛀
泡澡的人	🛀
泡茶	🍵
波兰	🇵🇱
波兰共和国	🇵🇱
波多黎各	🇵🇷
波斯菊	🌼
波浪	🌊
波浪型破折号	〰️
波浪线	〰️
波霸奶茶	🧋
波黑	🇧🇦
注册	®
注册商标	®
注册商标符号	®
注册标记	®
注射器	💉
注意	⚠️
注意儿童	🚸
注视	👀
泰国	🇹🇭
泰王国	🇹🇭
泰迪	🧸
泰迪熊	🧸
泰铢	฿
泳圈	🛟
泳客	🏊‍♂️ 🏊‍♀️
泳衣	🩱
泳装	🩱 👙
泳镜	🥽
泽西	🇯🇪
泽西岛	🇯🇪
洋芋	🥔
洋葱	🧅
洋蒜	🧅
洗发水	🧴
洗发露	🧴
洗手间	🚻
洗澡	🛀
洗澡的人	🛀
洞	🕳
津巴布韦	🇿🇼
津津有味	😋
洪都拉斯	🇭🇳
派	🥧
派对	🥳 🎉
派对礼宾花	🎉
派对脸	🥳
流口水	🤤
流星	🌠
流泪	😢 😭
流眼泪	😢 😭
流通	💱
浅肤色	🏻
浣熊	🦝
浪	🌊
